address,area,balcony,cellar,city,contact_name,district,extra_costs,garden,immo_id,kitchen,lat,lng,media_count,price,private,rooms,sqm,title,url,zip_code
,,true,true,München,Kathrin Röthig,Perlach,,false,115277781,true,,,23,800000,false,3,127,"Moderne, großzügige 3-Zimmer-Wohnung mit großem Süd-Balkon und offener Küche! Ruhig in Perlach",https://www.immobilienscout24.de/expose/115277781,81735
Voglerstraße 2,,true,true,München,Beratung und Verkauf,Aubing,,false,115369505,false,48.13779,11.42922,6,797900,false,4,95.49,Große 4-Zimmer-Balkonwohnung in Südausrichtung mit hochwertiger Ausstattung und 2 Bädern,https://www.immobilienscout24.de/expose/115369505,81249
Pasinger Straße 18,,true,true,München (Kreis),Beratung und Verkauf,Gräfelfing,,false,114953035,false,48.11758,11.43972,6,880650,false,3,85.5,Hell & freundlich! Perfekte 3-Zimmer-Wohnung mit 2 Balkonen und hoher Lebensqualität,https://www.immobilienscout24.de/expose/114953035,82166
Fritz-Bauer-Straße 13,,true,true,München,Matthias Ziller,Aubing,,false,114428143,false,48.14035,11.42164,12,737900,false,4,83.1,Ein neues Heim für Ihre Familie - 4 Zimmer ETW mit Tageslichtbad in Neuaubing,https://www.immobilienscout24.de/expose/114428143,81249
Fritz-Bauer-Straße 28,,true,false,München,Christian Hartmann,Aubing,,false,114795420,false,48.13958,11.42031,8,642000,false,3,72.01,"3-Zi Whg, Schlafzimmer mit en suite Bad und sep. Gästebad, Balkon",https://www.immobilienscout24.de/expose/114795420,81249
Fritz-Bauer-Straße 28,,true,false,München,Ralf Schülzke,Aubing,,false,114235325,false,48.13958,11.42031,7,687000,false,3,84.09,"Attraktive 3-Zimmer-Eigentumswohnung mit Loggia, 2 Bädern und großzügiger Wohnküche",https://www.immobilienscout24.de/expose/114235325,81249
,,true,false,Dachau (Kreis),Nikita Kunz,Karlsfeld,,false,115293109,false,,,20,395000,false,3,86,Freundliche 3-Zimmer Wohnung mit Dachterasse,https://www.immobilienscout24.de/expose/115293109,85757
,,true,false,München,Engel & Völkers München Waldtrudering  Ottobrunn  Ebersberg,Trudering,,false,115290708,true,,,9,834000,false,3,115,Individuell und unabhängig wohnen,https://www.immobilienscout24.de/expose/115290708,81825
Fritz-Erler-Straße Ecke Von-Knoeringen-Straße -,,true,false,München,Frau Lindauer Herr Dambly,Perlach,,false,113393477,false,48.09878,11.64727,8,643900,false,2.5,80.65,Vorteilhafter Grundriss mit separater Küche und großzügigem Balkon,https://www.immobilienscout24.de/expose/113393477,81737
Gustav-Heinemann-Ring 133,,true,true,München,Claudia  Nagy ,Perlach,,false,114966456,false,48.08922,11.64234,13,569900,false,3,68.3,Komfortable 3-Zimmer-Wohnung mit Süd-West-Balkon in attraktiver Lage,https://www.immobilienscout24.de/expose/114966456,81739
Federseestraße 8,,true,false,München,Adam Zistl,Lochhausen,,false,114578908,false,48.17645,11.40372,7,597000,false,3,76.88,"Hochwertige 3-Zimmer-Eigentumswohnung mit 2 Bädern, offener Wohnküche, Balkon und Loggia",https://www.immobilienscout24.de/expose/114578908,81249
Federseestraße 8,,true,false,München,Kefrin Zoric,Lochhausen,,false,114359751,false,48.17645,11.40372,8,545000,false,3,70.5,"Eckwohnung mit Süd-West Lage! Schlafzimmer mit Ankleide und en suite Bad, Gästebad und Balkon ",https://www.immobilienscout24.de/expose/114359751,81249
Alexisweg 1,,true,false,München,Alexander Eicher,Perlach,,false,112914816,false,48.10137,11.66446,9,578000,false,3,73.83,Nach Süden ausgerichtete 3-Zi.-Whg mit 2 Loggien und 2 Bädern,https://www.immobilienscout24.de/expose/112914816,81735
Alexisweg 1,,true,false,München,Alfred Dornstädter,Perlach,,false,110404971,false,48.10137,11.66446,11,665000,false,3,85.58,"Sonnige 3-Zimmer mit 2 Bädern, 2 Balkonen in Ost-Süd-West-Ausrichtung",https://www.immobilienscout24.de/expose/110404971,81735
Spatzenwinkel 24,,true,true,München,Klaus Gärtner,Lochhausen,,false,113321493,false,48.17568,11.39529,5,957900,false,4,127.7,Schicke 4-Zimmer-Maisonette-Wohnung mit Hobbyraum und großem Südbalkon,https://www.immobilienscout24.de/expose/113321493,81249
,,true,true,München,Angelika Dreier,Trudering,,false,114116774,false,,,14,980000,false,4,120,DACHGESCHOSSHIGHLIGHT mit traumhafter Terrasse und repräsentativem Ambiente,https://www.immobilienscout24.de/expose/114116774,81827
Landsbergerstr. 1,,true,true,Fürstenfeldbruck (Kreis),  Beratung & Kontakt,Germering,,false,114016428,false,48.13504,11.38781,9,920000,false,4,116.57,Wohnen mit Aussicht! 4-Zimmer-Familienwohnung auf ca. 117 m² mit Loggia und Balkon in Germering,https://www.immobilienscout24.de/expose/114016428,82110
Jakob-Huber-Str. 2,,true,false,Fürstenfeldbruck (Kreis),Franziska Jonzeck,Germering,,false,111355374,false,48.1336,11.38705,8,899000,false,4,114.29,Villa Jakob - Ein neues Zuhause für Ihre Familie! 4-Zimmer-Wohnung mit Balkon in idealer Lage,https://www.immobilienscout24.de/expose/111355374,82110
,,true,false,München,Irina Kornilenko,Trudering,,false,115312968,false,,,12,479000,false,2,80,***MACHEN SIE SICH EIN GESCHENK*** - ca. 100 m² zum WOHLFÜHLEN,https://www.immobilienscout24.de/expose/115312968,81827
,,false,true,Starnberg (Kreis),Martin Windisch,Krailling,,false,112915717,true,,,15,715000,false,4,108,Windisch Immobilien - Außergewöhnliche Dachgeschosswohnung in parkähnlicher Wohnanlage zu verkaufen!,https://www.immobilienscout24.de/expose/112915717,82152
,,true,true,München,Engel & Völkers München Waldtrudering  Ottobrunn  Ebersberg,Trudering,,true,114681914,true,,,9,999000,false,3.5,129,Großzügige Gartenwohnung in ruhiger Lage,https://www.immobilienscout24.de/expose/114681914,81827
,,true,false,München,Gerhard Raith,Trudering,,false,114892806,true,,,2,695000,false,3,90.55,3 Zi. Maisonette-Wohnung mit großer Südwest-Terrasse in München Waldtrudering,https://www.immobilienscout24.de/expose/114892806,81827
Weidachstr. 7,,true,true,München (Kreis),José Ferreira,Garching bei München,,false,115207968,true,48.24286,11.65782,9,599000,false,3,98,2-Zimmerwohnung mit zusätzlicher ELW! Terrassentraum für Liebhaber!,https://www.immobilienscout24.de/expose/115207968,85748
,,true,true,München,Georgia Payr,Trudering,,false,114998426,true,,,21,475000,false,2,60.5,"Extravagante 2-Zimmer- Dachgeschoss-Wohnung (ca. 83,5 m²Wohn/Nutzfläche) in ruhiger Bestlage!",https://www.immobilienscout24.de/expose/114998426,81827
Riegerweg 12,,true,false,München (Kreis),Christian  Matzke,Taufkirchen,,false,115425405,false,48.04675,11.62703,9,709000,false,3,84.84,Ansprechende 3 Zimmer Wohnung,https://www.immobilienscout24.de/expose/115425405,82024
,,true,true,München (Kreis),Stefanie Geim,Haar,,false,115229888,false,,,16,575000,false,3.5,101,Familienwohnen im Herzen von Haar! Großzügige Balkonwohnung sucht ihre neuen Bewohner!,https://www.immobilienscout24.de/expose/115229888,85540
Robert-Koch-Str. 27,,true,true,München (Kreis),Markus Hallmann,Ottobrunn,,false,111268258,false,48.0527,11.66019,10,479900,false,2,62.96,Ein idealer Ausgangspunkt für Alltag und Freizeit: Moderne 2-Zi.-Wohnung mit Terrasse in Ottobrunn,https://www.immobilienscout24.de/expose/111268258,85521
,,true,true,München (Kreis),Jessica Wagner,Kirchheim bei München,,false,114358946,true,,,10,698000,false,4,145,Heimstetten/Räterpark! Helle 4-Zi-Wohnung mit 177m² Südterrasse! 500m zur S-Bahn (S2)!,https://www.immobilienscout24.de/expose/114358946,85551
,,true,false,München (Kreis),Dirk Beiling,Höhenkirchen-Siegertsbrunn,,false,114947877,false,,,4,638000,false,3,83,MÜNCHEN-HÖHENKIRCHEN: LINDEN 11!,https://www.immobilienscout24.de/expose/114947877,85635
,,true,true,München,Jürgen Knop,Maxvorstadt,,false,115181908,true,,,17,799000,false,2,78.64,RARITÄT - denkmalgeschützte Altbauwohnung mit großer Terrasse,https://www.immobilienscout24.de/expose/115181908,80335
,,true,true,München,"Cornelia Koronakis, Immobilienberaterin bei Mr. Lodge",Maxvorstadt,,false,115370160,true,,,23,865000,false,2,72,Maxvorstadt: Nymphenburger Höfe - exklusive 2-Zimmer-Stadtwohnung,https://www.immobilienscout24.de/expose/115370160,80335
,,true,false,München,Annette Hodge,Schwabing-West,,false,114774716,true,,,9,890000,false,2,91,"Gegen Gebot: Helle, renovierte Etagenwohnung mit Balkon in Schwabing",https://www.immobilienscout24.de/expose/114774716,80796
Schleißheimer Straße 274,,true,true,München,Gabriele Wiesender,Schwabing-West,,false,113001323,false,48.17487,11.56671,34,185000,false,3.5,80,"Bezahlbar durch Erbpacht! Vermietete 3,5-Zimmer-Wohnung mit tollem Ausblick!",https://www.immobilienscout24.de/expose/113001323,80809
Wintrichring 48,,true,true,München,Tobias Schmitz,Moosach,,false,115260218,false,48.17117,11.51085,19,599000,false,2,80,Neu renovierte 2-Zimmer Maisonette-Wohnung mit Dachterrasse ,https://www.immobilienscout24.de/expose/115260218,80992
,,true,true,München,Josefine Harböck,Laim,,false,115271280,false,,,10,510000,false,3,85,* NEU * Schnitt. Lage. Potential.,https://www.immobilienscout24.de/expose/115271280,80686
,,true,true,München,Claudia Varga,Milbertshofen,,false,113076506,false,,,21,580000,false,3,84,"Olympiadorf: Helle 3 Zi. Wohnung, Sofortbezug möglich",https://www.immobilienscout24.de/expose/113076506,80809
,,false,false,München,Kristina Bücherl,Ludwigsvorstadt-Isarvorstadt,,false,111140587,false,,,10,699000,false,2,83,HEGERICH: Erdgeschosswohnung im denkmalgeschützten Altbau - Nahe Altstadt,https://www.immobilienscout24.de/expose/111140587,80469
,,true,true,München,Pierre Paul Pester,Laim,,false,114779309,false,,,17,598500,false,3.5,77,★U-Bahnnähe ★Top modernisiert ★Bezugsfrei,https://www.immobilienscout24.de/expose/114779309,80686
,,true,true,München,Maren von Molitor,Moosach,,false,114084951,true,,,12,740000,false,4.5,119,"Bezugsfreie 4,5-Zimmer-Wohnung mit Bergblick",https://www.immobilienscout24.de/expose/114084951,80993
,,true,true,München,Peter Schiefer,Moosach,,false,115405808,true,,,2,795000,false,3,76,Geräumige 3 Zi. ETW mit Südwest-Balkon - München Moosach,https://www.immobilienscout24.de/expose/115405808,80992
,,false,false,München,Kristina Bücherl,Ludwigsvorstadt-Isarvorstadt,,false,111397996,false,,,10,699000,false,2,83,HEGERICH: Wohnung im denkmalgeschützten Altbau - Nahe Altstadt,https://www.immobilienscout24.de/expose/111397996,80331
,,false,false,München,Kristina Bücherl,Sendling,,false,115292417,false,,,12,590000,false,3,81,HEGERICH: Charmante Gartenwohnung in zentraler Lage ,https://www.immobilienscout24.de/expose/115292417,81373
,,true,false,München,Heinrich von Kölichen Immobilien,Obermenzing,,false,114613932,true,,,16,699000,false,3,78,HEINRICH v. KÖLICHEN: Sonnige 3-Zi-Whg in feinster Ausstattung am Nymphenburger Schlosspark,https://www.immobilienscout24.de/expose/114613932,81247
Falkenstraße 11,,true,false,München,Christina Drax,Au,,false,101978010,true,48.12291,11.58021,17,698000,false,2,60.27,Großzügige 2-Zimmer-Wohnung,https://www.immobilienscout24.de/expose/101978010,81541
,,true,true,München,Nicolai Schneider,Schwabing,,false,89996961,true,,,7,950000,false,4,110,"Große, helle 4-Zimmer-Wohnung mit viel Charme und zwei Terrassen in Schwabing",https://www.immobilienscout24.de/expose/89996961,80807
,,false,true,München,Alexander Schuster,Obermenzing,,false,96222428,true,,,12,580000,false,3,83,Zwischen den Schlössern - Wohlfühlen in Obermenzing,https://www.immobilienscout24.de/expose/96222428,81247
Regerstraße 24,,true,true,München,Maria Ciccarese,Haidhausen,,false,114552707,true,48.12338,11.58659,6,875000,false,3,74.35,Wohlfühlwohnen! Elegante 3-Zimmer-Wohnung mit Loggia im charmanten Stadtteil Au-Haidhausen,https://www.immobilienscout24.de/expose/114552707,81541
,,false,false,München,Kristina Bücherl,Feldmoching,,false,115363749,false,,,10,495000,false,3,71,HEGERICH: Charmante 3-Zimmer-Wohnung mit Seeblick,https://www.immobilienscout24.de/expose/115363749,80995
Tassiloplatz 0,,false,true,München,Avi Manachimov,Haidhausen,,false,111991495,true,48.12232,11.59494,5,560000,false,2,65,Zwei 1-Zimmer Appartements als Kapitalanlage zu verkaufen - Herrliche Lage in München-Au/Haidhausen,https://www.immobilienscout24.de/expose/111991495,81541
Sickenbergerstraße 6a,,true,true,München,Ysabel Schöpf,Untermenzing,,false,115364372,false,48.17967,11.47946,7,836900,false,4,87.63,# Südbalkon # lichtdurchflutet # 4 Zimmer,https://www.immobilienscout24.de/expose/115364372,80997
Rolf-Pinegger-Str. 12,,true,true,München,Sebastian Sterl,Hadern,,false,115220206,false,48.12617,11.47866,16,495000,false,3,64,Provisionsfrei! Neu renovierte und attraktive 3-Zimmer Wohnung mit Balkon/Loggia,https://www.immobilienscout24.de/expose/115220206,80689
,,true,true,München,,Bogenhausen,,false,112394392,true,,,18,595000,false,2,62,"HEINRICH v. KÖLICHEN: Starkes Renditeobjekt! Top-sanierte, möblierte 2-Zi-Whg in Bogenhausen-Priel",https://www.immobilienscout24.de/expose/112394392,81925
,,false,true,München,Philipp Gertzen,Sendling-Westpark,,true,115399283,true,,,8,460000,false,3,84,*Lukrative Kapitalanlage* 3-Zi.-DG-Whg. mit 2 Bädern,https://www.immobilienscout24.de/expose/115399283,81377
,,true,true,München,Nilza Rheingans,Untermenzing,,false,115275098,false,,,5,460000,false,3,69,Gut geschnittene 3-Zimmer-Wohnung mit Süd-Loggia,https://www.immobilienscout24.de/expose/115275098,80997
,,false,true,München,Kathrin  Wille,Obersendling,,false,115070351,false,,,20,510000,false,3,92,Alleinauftrag - 3 Zimmer mit Balkonen und TG Stellplatz - SANIERUNGSOBJEKT,https://www.immobilienscout24.de/expose/115070351,81379
,,true,false,München,Neila Tariq-Dinkci,Bogenhausen,,false,115433035,true,,,11,975000,false,3,84.26,Charmante 3 Zi.- ETW mit großer Terrasse und Garten in Bogenhausen,https://www.immobilienscout24.de/expose/115433035,81677
,,true,true,München,Melanie Reitmair,Hadern,,false,115369544,false,,,7,348500,false,3,63,Dr. Grosdidier: Sonnige 3-Zi.-Whg. mit Blick ins Grüne! Leer! Vollständig renoviert!,https://www.immobilienscout24.de/expose/115369544,80689
,,true,true,München,,Pasing,,true,112707413,false,,,10,861000,false,2,86.1,WERTHALTIG. MODERN. ZEITLOS. EXKLUSIVE STADTVILLA,https://www.immobilienscout24.de/expose/112707413,81241
,,true,true,München,Mathis Berger,Feldmoching,,false,113273783,false,,,15,440000,false,3,73.25,Helle 3-Zimmer-Wohnung mit zwei Balkonen und Tiefgaragen-Stellplatz in M-Feldmoching,https://www.immobilienscout24.de/expose/113273783,80995
Engelbertstraße 4,,true,true,München,,Pasing,,true,104775750,false,48.14403,11.45737,7,984900,false,4,117.17,Die Kleine-Maisonette: 4-Zi.-Familien-Maisonette-Wohnung - 3 Etagen - 2 Balkone - Südterrasse,https://www.immobilienscout24.de/expose/104775750,81241
,,true,true,München,Nico Bachinger,Harlaching,,false,114305827,false,,,16,775000,false,3,117,MÜNCHEN-HARLACHING: EIN DACHGESCHOSS ZUM VERLIEBEN!,https://www.immobilienscout24.de/expose/114305827,81545
,,true,true,München,Dominik Müller,Ramersdorf,,false,115023301,true,,,10,630000,false,3,71,Haidhausen/Obergiesing - Modernes Wohnen mit großem Balkon - Erstbezug nach aufwendiger Sanierung,https://www.immobilienscout24.de/expose/115023301,81539
,,true,true,München,Manfred Otterstätter,Pasing,,true,114533048,false,,,6,830000,false,4,101.46,Residenza Venezia: 4-Zimmer-Gartenwohnung direkt an der Würm,https://www.immobilienscout24.de/expose/114533048,81241
,,true,false,München,André Schnitzke,Obermenzing,,true,113835251,true,,,8,720000,false,3,73,"Neuwertige Gartenwohnung für besondere Ansprüche.
",https://www.immobilienscout24.de/expose/113835251,81245
,,true,true,München,Reinhard Rudert,Pasing,,false,114531278,false,,,10,970000,false,3,89.04,Traumhafte Wohnung mit 2 Balkonen,https://www.immobilienscout24.de/expose/114531278,81241
Perchastrasse 3,,true,true,München,Christian Harlander,Forstenried,,false,109407432,false,48.09279,11.52146,9,715000,false,3,74.12,"*7 exclusive Eigentumswohnungen mit Gartenanteilen, Balkonen, Lift und Tiefgarage. NAGELNEU!!!*",https://www.immobilienscout24.de/expose/109407432,81477
,,false,false,München,L HOMES Team,Untergiesing,,false,111596738,false,,,7,979000,false,3,86.74,3-Zimmer-Neubauwohnung mitten in der City,https://www.immobilienscout24.de/expose/111596738,81545
,,true,true,München,Melanie Klostermayer,Obermenzing,,false,114203402,true,,,12,455000,false,3,72.67,WALSER: Nur für Kapitalanleger: Bezaubernde 3-Zimmer-Dachgeschoßwohnung im schönen Obermenzing,https://www.immobilienscout24.de/expose/114203402,81245
,,true,true,München,Jan-Hendrik Hagemeister,Bogenhausen,,true,115135515,true,,,21,790000,false,4,96.23,"Englschalking: große 4-Zi-ETW mit guter Infrastruktur, moderner EBK und Balkon",https://www.immobilienscout24.de/expose/115135515,81927
Ottobrunner Straße 14-16,,true,true,München,Erwin J. Schimmer,Perlach,,true,115310374,true,48.11149,11.61685,3,689800,false,3,74.83,Großzügige 3-Zimmer-Wohnung mit West-Balkon im attraktiven Ramersdorf,https://www.immobilienscout24.de/expose/115310374,81737
,,true,true,München,Privat von  Jörn Lehmann,Hadern,,true,114659428,true,,,14,462300,false,3,69,"Provisionsfreier Verkauf vermietete 3 Zi.Whng mit Garten, München-Grosshadern, Waldrandlage",https://www.immobilienscout24.de/expose/114659428,81377
,,true,true,München,Bernard Tolj,Perlach,,false,114991608,false,,,8,529000,false,3,71.96,Schöne 3 Zi Etagenwohnung zum Selbstbezug,https://www.immobilienscout24.de/expose/114991608,81737
